target;browser;player;codec;platform;user;data_points;mean;stdev;fold_1;fold_2;fold_3;fold_4;fold_5;fold_6;fold_7;fold_8;fold_9;fold_10
codec;CHROME;MPV;*;macOS-13,0-arm64-arm-64bit;*;411;48,674698795180724;4,317222377631065;44,57831325301205;55,42168674698795;53,01204819277109;45,78313253012048;53,01204819277109;50,602409638554214;45,78313253012048;51,80722891566265;43,373493975903614;43,373493975903614
codec;CHROME;MPLAYER;*;macOS-13,0-arm64-arm-64bit;*;411;57,59036144578313;6,638543283834173;46,98795180722892;48,19277108433735;57,831325301204814;60,24096385542169;55,42168674698795;56,62650602409639;63,85542168674698;62,65060240963856;54,21686746987952;69,87951807228916
codec;SAFARI;VLC;*;macOS-13,0-arm64-arm-64bit;*;411;73,01204819277108;5,732711929335091;80,72289156626506;72,28915662650603;62,65060240963856;79,51807228915662;71,08433734939759;68,67469879518072;73,49397590361446;79,51807228915662;66,26506024096386;75,90361445783132
codec;SAFARI;MPV;*;macOS-13,0-arm64-arm-64bit;*;411;53,73493975903614;4,075068560310303;54,21686746987952;53,01204819277109;56,62650602409639;53,01204819277109;51,80722891566265;53,01204819277109;49,39759036144578;54,21686746987952;48,19277108433735;63,85542168674698
codec;SAFARI;MPLAYER;*;macOS-13,0-arm64-arm-64bit;*;411;49,27710843373494;3,468959047924811;44,57831325301205;53,01204819277109;46,98795180722892;51,80722891566265;51,80722891566265;44,57831325301205;48,19277108433735;51,80722891566265;45,78313253012048;54,21686746987952
codec;FIREFOX;VLC;*;macOS-13,0-arm64-arm-64bit;*;411;31,807228915662648;3,1967467858847223;32,53012048192771;27,710843373493976;33,734939759036145;31,32530120481928;28,915662650602407;31,32530120481928;39,75903614457831;28,915662650602407;32,53012048192771;31,32530120481928
codec;FIREFOX;MPV;*;macOS-13,0-arm64-arm-64bit;*;411;25,180722891566266;4,325620017112347;26,506024096385545;28,915662650602407;20,481927710843372;20,481927710843372;19,27710843373494;33,734939759036145;28,915662650602407;25,301204819277107;25,301204819277107;22,89156626506024
codec;FIREFOX;MPLAYER;*;macOS-13,0-arm64-arm-64bit;*;411;38,0722891566265;4,578313253012048;33,734939759036145;39,75903614457831;37,34939759036144;31,32530120481928;37,34939759036144;33,734939759036145;37,34939759036144;44,57831325301205;38,55421686746988;46,98795180722892
codec;CHROME;VLC;*;Windows-10-10,0,19044-SP0;*;411;54,337349397590366;6,130387582269182;60,24096385542169;57,831325301204814;45,78313253012048;55,42168674698795;56,62650602409639;46,98795180722892;56,62650602409639;65,06024096385542;45,78313253012048;53,01204819277109
codec;CHROME;MPV;*;Windows-10-10,0,19044-SP0;*;411;62,771084337349386;4,0122471820112535;61,44578313253012;61,44578313253012;60,24096385542169;63,85542168674698;63,85542168674698;66,26506024096386;65,06024096385542;53,01204819277109;68,67469879518072;63,85542168674698
codec;CHROME;MPLAYER;*;Windows-10-10,0,19044-SP0;*;411;61,32530120481927;5,764276488629243;54,21686746987952;60,24096385542169;63,85542168674698;71,08433734939759;65,06024096385542;65,06024096385542;53,01204819277109;63,85542168674698;53,01204819277109;63,85542168674698
codec;FIREFOX;VLC;*;Windows-10-10,0,19044-SP0;*;11;-1;-1
codec;FIREFOX;MPV;*;Windows-10-10,0,19044-SP0;*;11;-1;-1
codec;FIREFOX;MPLAYER;*;Windows-10-10,0,19044-SP0;*;11;-1;-1
codec;EDGE;VLC;*;Windows-10-10,0,19044-SP0;*;412;51,44578313253012;3,656383350721329;54,21686746987952;51,80722891566265;53,01204819277109;55,42168674698795;49,39759036144578;50,602409638554214;57,831325301204814;44,57831325301205;49,39759036144578;48,19277108433735
codec;EDGE;MPV;*;Windows-10-10,0,19044-SP0;*;411;34,69879518072289;4,02488990084098;28,915662650602407;36,144578313253014;38,55421686746988;30,120481927710845;31,32530120481928;42,168674698795186;32,53012048192771;37,34939759036144;32,53012048192771;37,34939759036144
codec;EDGE;MPLAYER;*;Windows-10-10,0,19044-SP0;*;411;33,373493975903614;3,773604762256825;31,32530120481928;34,93975903614458;33,734939759036145;33,734939759036145;40,963855421686745;31,32530120481928;36,144578313253014;32,53012048192771;25,301204819277107;33,734939759036145
codec;CHROME;VLC;*;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;400;70,875;4,331930862790864;67,5;65,0;66,25;75,0;71,25;76,25;73,75;66,25;70,0;77,5
codec;CHROME;MPV;*;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;400;50,0;3,913118960624632;52,5;50,0;46,25;45,0;51,24999999999999;56,25;53,75;45,0;46,25;53,75
codec;CHROME;MPLAYER;*;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;400;54,125;6,175809663517813;53,75;47,5;42,5;58,75;66,25;52,5;55,00000000000001;51,24999999999999;55,00000000000001;58,75
codec;FIREFOX;VLC;*;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;400;51,5;4,898979485566356;51,24999999999999;52,5;53,75;50,0;57,49999999999999;58,75;42,5;55,00000000000001;45,0;48,75
codec;FIREFOX;MPV;*;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;400;32,75;3,0516389039334264;36,25;36,25;28,749999999999996;31,25;31,25;37,5;33,75;30,0;33,75;28,749999999999996
codec;FIREFOX;MPLAYER;*;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;400;28,25;5,25;20,0;21,25;23,75;31,25;26,25;30,0;32,5;32,5;27,500000000000004;37,5
codec;EDGE;VLC;*;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;400;73,625;3,931046298379097;75,0;73,75;80,0;73,75;71,25;78,75;73,75;75,0;66,25;68,75
codec;EDGE;MPV;*;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;400;46,0;5,884301147969911;47,5;32,5;48,75;43,75;42,5;45,0;55,00000000000001;43,75;52,5;48,75
codec;EDGE;MPLAYER;*;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;400;44,875;4,823445345393685;41,25;35,0;42,5;41,25;48,75;47,5;52,5;48,75;43,75;47,5
