target,browser,player,codec,platform,user,data_points,mean,stdev,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10
codec,*,*,*,*,*,10800,40.31944444444444,0.9592275305777976,41.85185185185185,41.01851851851852,38.98148148148148,39.9537037037037,38.842592592592595,40.324074074074076,41.43518518518518,41.06481481481482,40.0,39.72222222222222
player,*,*,*,*,*,10800,83.625,0.6699539580437516,82.68518518518519,84.02777777777779,84.76851851851852,83.51851851851852,83.93518518518519,84.07407407407408,83.61111111111111,83.42592592592592,82.31481481481482,83.88888888888889
browser,*,*,*,*,*,10800,99.49537037037037,0.11235797314362438,99.53703703703704,99.35185185185185,99.67592592592592,99.39814814814815,99.39814814814815,99.67592592592592,99.44444444444444,99.58333333333333,99.49074074074075,99.39814814814815
user,*,*,*,*,*,10800,99.70833333333334,0.10153570462713368,99.67592592592592,99.62962962962963,99.67592592592592,99.72222222222223,99.76851851851852,99.67592592592592,99.72222222222223,99.72222222222223,99.53703703703704,99.9537037037037
